Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-28T00:11:02.564Z,13.0562,-1.47307,50.6023,52.2803,0.95742084,8655116.816,20.841693,-25.954428,-4.1815393,33.54837955596183
2008-05-28T00:11:05.564Z,12.936,-2.0069,50.4118,52.0837,0.67657618,12256087.918666668,19.973417,-25.145593,-2.6779007,32.22436013540996
2008-05-28T00:11:08.564Z,13.7784,-2.05736,50.6196,52.5016,0.88082402,9586297.729333334,20.473564,-7.3437757,-1.1923601,21.783470499488335
2008-05-28T00:11:11.565Z,12.1966,-1.53651,50.9919,52.4528,0.59998051,13740773.890666666,12.302562,-15.428105,-4.410303,20.21955064304541
2008-05-28T00:11:14.565Z,13.1868,-2.47023,50.6945,52.4397,0.65104151,12924068.544,7.7951011,-12.390858,-0.25873354,14.641171612275643
2008-05-28T00:11:17.565Z,13.7124,-1.18413,50.8807,52.7093,1.1105982,7157106.233333334,25.019774,-17.973661,-4.5124065,31.13524358625189
2008-05-28T00:11:20.565Z,12.2161,-1.25748,51.2041,52.6562,0.77869402,10655481.948,14.563778,-22.48783,-10.051741,28.61544381751338
2008-05-28T00:11:23.565Z,13.7057,-1.86288,51.2663,53.0994,0.62550719,12859599.417333331,16.253869,-17.341195,-4.0906476,24.11718680287093
2008-05-28T00:11:26.565Z,13.3708,-0.743323,51.2918,53.0111,0.65103694,12346657.238666669,19.546675,-19.764511,-1.4996388,27.838055161149665
2008-05-28T00:11:29.565Z,12.9356,-1.55831,51.1395,52.7732,0.72762822,11036191.550666666,15.405676,-13.609428,-0.39199439,20.559791903274494
2008-05-28T00:11:32.565Z,13.2872,-1.45504,51.2659,52.9798,0.65103461,12316681.988000002,31.037584,-13.965907,-5.1656898,34.42473718127023
2008-05-28T00:11:35.566Z,13.661,-1.75752,51.2497,53.0683,0.77868706,10767999.898666665,20.501645,-22.004764,-4.5498274,30.417560976704095
2008-05-28T00:11:38.566Z,13.0173,-0.769052,51.7685,53.3855,0.77868567,10589994.96,16.985668,-20.918539,-7.770738,28.04429639633323
2008-05-28T00:11:41.566Z,13.644,-1.56299,51.7123,53.5048,0.9573987,8207677.053333335,23.607548,-21.584923,-5.3177553,32.42689847825276
2008-05-28T00:11:44.566Z,13.8528,-1.94625,51.645,53.5061,0.59996878,13413904.141333332,17.646003,-18.750965,1.4729117,25.79049396935295
2008-05-28T00:11:47.566Z,13.7671,-0.999034,51.85,53.6559,0.67656046,12101381.193333333,18.775444,-10.518949,0.15715588,21.521855947672254
2008-05-28T00:11:50.566Z,14.0436,-1.17472,51.9482,53.8258,1.136111,6937386.0320000015,19.190527,-26.37915,-2.2878714,32.70122683941945
2008-05-28T00:11:53.566Z,13.9559,-1.92575,51.9964,53.8711,0.59996864,12797742.688000001,8.148376,-22.964972,-0.65765911,24.37659709440852
2008-05-28T00:11:56.566Z,14.089,-1.62139,51.7983,53.7047,0.9063356,9063373.170666667,18.673226,-16.119522,-5.0345936,25.176884069970235
2008-05-28T00:11:59.567Z,15.1077,-1.83872,51.7003,53.8938,0.47231568,16809802.053333335,11.874782,-16.89237,-5.7999635,21.44766160600629
2008-05-28T00:12:02.567Z,14.3467,-1.35745,51.9756,53.9364,0.54890741,14655236.226666665,2.8732003,-12.436493,-0.052756865,12.764185104806876
2008-05-28T00:12:05.567Z,14.7739,-1.67937,51.8178,53.9089,1.2382328,6517938.886666666,21.714701,-27.873793,-1.9734333,35.38885438546717
2008-05-28T00:12:08.567Z,15.1312,-1.52114,51.8385,54.0231,0.44678505,18483104.76,17.756535,-16.166027,1.3096699,24.048912645230345
2008-05-28T00:12:11.567Z,14.4207,-1.08677,52.0249,53.9975,0.54890728,15301520.946666667,2.0233764,-15.471359,4.394794,16.210219482332555
2008-05-28T00:12:14.567Z,15.2217,-1.71206,51.8509,54.0661,1.1361104,7076507.693333333,13.228358,-24.048976,-5.0349202,27.90507343557992
2008-05-28T00:12:17.567Z,15.185,-1.44267,52.2575,54.4381,0.70209062,11715441.382666666,8.9283576,-23.508285,1.7520874,25.207634623898006
2008-05-28T00:12:20.567Z,14.3135,-0.340891,52.6206,54.5337,0.57443778,14108435.233333332,2.6693696,-14.223577,0.41466226,14.477832072731106
2008-05-28T00:12:23.568Z,15.0061,-0.681376,52.3466,54.4593,0.85527393,9393488.136,16.311431,-28.294777,-0.9096853,32.67238457922112
2008-05-28T00:12:26.568Z,14.7013,-0.510662,52.3509,54.3784,0.7276211,11566681.281333335,5.08853,-22.797907,-2.8884921,23.536802836267107
2008-05-28T00:12:29.568Z,15.4486,-1.4741,52.1731,54.4322,0.95739607,8666559.906666668,10.741938,-22.085585,-6.9594447,25.52638179061864
2008-05-28T00:12:32.568Z,15.8835,-1.01491,52.1796,54.5529,0.82974326,10145278.142666668,18.644684,-20.145845,-6.0653874,28.11170995396687
2008-05-28T00:12:35.568Z,14.9797,-0.0480957,52.1479,54.2567,0.54890702,14025879.618666667,11.418076,-29.190912,-0.70361709,31.35246210336375
2008-05-28T00:12:38.568Z,15.3037,-0.298132,52.21,54.4075,1.0595181,7675237.053333334,14.410064,-24.230975,-2.3113609,28.286613143760597
2008-05-28T00:12:41.568Z,14.7166,-0.00576591,52.2218,54.2558,0.59996806,13239436.120000003,5.5713937,-21.553749,3.5709365,22.546753895016305
2008-05-28T00:12:44.568Z,14.7711,-0.0133781,52.0589,54.1139,0.72762076,10439903.952,-0.13213154,-23.171318,3.5359124,23.43992562064693
2008-05-28T00:12:47.569Z,15.4565,-1.03969,52.1814,54.4324,0.93186518,8689947.285333334,15.708367,-21.341189,-10.630761,28.55192149715201
2008-05-28T00:12:50.569Z,14.9246,-0.0405598,52.3213,54.4083,0.62549847,12864000.148000002,6.0462204,-15.21619,-3.2145704,16.686002579948028
2008-05-28T00:12:53.569Z,15.0148,0.382051,52.0746,54.1973,0.75315122,9989357.786666667,10.449378,-17.085408,0.67451848,20.038853317822593
2008-05-28T00:12:56.569Z,15.813,-0.27072,51.9535,54.3074,0.85527332,9041519.234666668,7.9113788,-17.927065,-1.9179744,19.688783604640733
2008-05-28T00:12:59.569Z,14.7952,0.311575,52.1864,54.244,0.77868168,10190721.336,5.4922385,-18.263586,-2.1045609,19.187298765122907
2008-05-28T00:13:02.569Z,15.4758,-1.20621,51.6768,53.9578,0.9063343,8633319.681333333,5.9943923,-18.524056,2.462843,19.624958226199727
2008-05-28T00:13:05.569Z,16.2674,-0.59516,51.7143,54.2158,0.57443723,13529899.926666666,0.23721303,-16.109446,5.536969,17.03609539053708
2008-05-28T00:13:08.569Z,14.984,0.620121,51.8041,53.9312,0.70208987,11124961.207999999,1.0134759,-8.0114236,5.6133183,9.834601356213309
2008-05-28T00:13:11.570Z,15.4216,-0.575111,51.5699,53.8295,0.93186473,8650540.616,6.9672054,-20.108866,2.8125732,21.466695388370873
2008-05-28T00:13:14.570Z,16.7194,-1.65141,51.216,53.9013,0.70208978,10737061.074666668,0.87514712,-19.19328,4.2670375,19.681348751202254
2008-05-28T00:13:17.570Z,16.0855,-0.569329,51.5546,54.0087,0.90633409,8336456.348,0.59895755,-9.1375616,5.1607558,10.511288340052811
2008-05-28T00:13:20.570Z,15.9439,-1.04411,51.3401,53.769,0.88080344,8804698.970666666,7.5457991,-13.248824,-2.166045,15.400070531739841
2008-05-28T00:13:23.570Z,16.7864,-1.18438,50.9768,53.6826,0.70208978,10819995.854666665,-7.7910226,-7.1887057,6.8452507,12.618834333676535
2008-05-28T00:13:26.570Z,16.9563,-1.41097,50.7873,53.5617,0.9829257,8269979.068000001,-2.7626629,-1.3593213,8.2514605,8.807193711888615
2008-05-28T00:13:29.570Z,17.0652,-1.33718,51.0328,53.8271,0.88080365,9131203.552000001,5.2010925,-18.332282,2.9316833,19.28000761132057
2008-05-28T00:13:32.570Z,16.3955,-0.423121,51.04,53.6104,0.80421213,9412637.609333334,-2.5507098,-14.412361,6.5510535,16.03554090257012
2008-05-28T00:13:35.571Z,16.2756,-0.33724,50.58,53.1352,0.80421213,9541990.678666668,0.18408523,-3.5842813,3.1946343,4.804856722127137
2008-05-28T00:13:38.571Z,17.0444,-1.35992,50.4269,53.2469,0.75315113,10748209.834666668,6.6812722,-10.303034,1.6700784,12.392782967428882
2008-05-28T00:13:41.571Z,16.7428,-0.80411,50.5237,53.2317,0.85527342,9016275.624,-10.988823,-1.8450966,6.3146333,12.807544889717523
2008-05-28T00:13:44.571Z,17.013,-1.13015,50.1671,52.9854,0.90633452,8430723.477333333,-8.6590771,-12.09555,6.5300996,16.245742421082657
2008-05-28T00:13:47.571Z,16.4281,-0.463667,50.2923,52.9095,0.75315131,9890477.144,-1.4749043,-14.861521,3.475013,15.333488333636561
2008-05-28T00:13:50.571Z,16.1725,-0.350913,50.2289,52.7694,0.7531514,10690821.773333332,-11.753813,1.3143351,3.4580588,12.322246851054333
2008-05-28T00:13:53.571Z,16.5179,-0.397976,49.9002,52.5645,0.75315149,10249298.165333334,-12.038011,-12.071974,2.6586604,17.254412195590007
2008-05-28T00:13:56.571Z,16.5739,-0.0370188,49.8615,52.544,0.82974316,9269399.494666668,-14.563998,-11.623173,6.1629671,19.62626688414318
2008-05-28T00:13:59.572Z,16.6147,-0.52859,49.7964,52.4978,1.0084572,7851070.356000001,-6.9019255,0.91114133,2.4569891,7.382651933303047
2008-05-28T00:14:02.572Z,16.8237,-1.26413,49.5736,52.3658,0.95739619,8796238.781333333,-0.72974041,-11.479731,2.1097392,11.694774234262267
2008-05-28T00:14:05.572Z,15.7901,-0.21557,49.8322,52.2745,0.85527393,9299376.098666666,-16.069975,-10.157159,5.6697595,19.838300034018697
2008-05-28T00:14:08.572Z,15.5786,-0.210148,49.7961,52.1765,0.8808046,9191900.706666667,-18.841604,-0.064633199,9.2781285,21.002235290695637
2008-05-28T00:14:11.572Z,16.4179,-0.735671,49.3403,52.0053,0.90633527,8715023.546666667,-19.179067,-0.96504917,7.2811418,20.537355155976485
2008-05-28T00:14:14.572Z,16.9116,-0.861003,49.3691,52.1924,0.95739642,8282670.202666666,-16.874751,-5.927042,4.2540335,18.384337061773188
2008-05-28T00:14:17.572Z,16.2332,-1.00123,49.6487,52.2447,0.82974366,9813436.904000001,-14.645475,-9.2681571,8.5878788,19.34270757389965
2008-05-28T00:14:20.572Z,15.957,-1.17611,49.3945,51.9213,0.85527434,9259005.198666668,-20.016932,-4.0818535,9.9377115,22.717772878196456
2008-05-28T00:14:23.573Z,16.8507,-0.648093,49.2329,52.0408,1.0339884,7771600.650666666,-21.42269,-0.12335985,10.984952,24.075216196973102
2008-05-28T00:14:26.573Z,15.421,-1.18646,49.722,52.0719,0.98292734,8474241.573333332,-16.305235,-13.171133,8.0054124,22.43715803311524
2008-05-28T00:14:29.573Z,15.5554,-0.161354,49.8036,52.1766,1.008458,7889182.001333334,-17.936867,-2.7057526,6.7263496,19.34673289859339
2008-05-28T00:14:32.573Z,15.8021,-0.802538,49.3092,51.7856,0.98292757,8189124.477333332,-7.7379349,-16.886575,3.9311748,18.98647379202937
2008-05-28T00:14:35.573Z,15.7997,-1.7956,49.4657,51.9588,0.77868288,10578133.689333333,-8.1020128,-26.760658,4.4646875,28.314463838769473
2008-05-28T00:14:38.573Z,15.2109,-0.547719,49.3947,51.6867,0.75315239,10725768.165333334,-26.464436,-16.291614,2.7811504,31.201247684515952
2008-05-28T00:14:41.573Z,15.1249,0.0419521,49.4534,51.7147,0.93186662,8870246.626666667,-24.167533,-0.12826395,10.626871,26.401069868427673
2008-05-28T00:14:44.573Z,15.2613,-1.56497,49.4202,51.7466,1.033989,8021302.676,-15.478353,-9.9379161,8.7899128,20.38637179673843
2008-05-28T00:14:47.574Z,16.5044,-2.01861,48.9701,51.716,0.77868316,10647310.598666668,-11.596628,-25.398827,1.8335073,27.981135483848156
2008-05-28T00:14:50.574Z,16.6814,-1.46952,48.955,51.7399,0.65103026,12363681.669333335,-12.623149,-13.393727,6.3764964,19.478077933049324
2008-05-28T00:14:53.574Z,16.6105,-2.06157,48.6974,51.4936,0.62549966,13270214.902666667,-9.8043839,-21.498277,0.031515757,23.628433102308065
2008-05-28T00:14:56.574Z,16.2032,-1.1033,49.212,51.8226,0.54890793,14747501.853333334,-7.4643112,-9.531727,2.9607952,12.463389166246776
2008-05-28T00:14:59.574Z,14.4877,-0.490529,50.2287,52.2787,0.60001262,12981588.613333333,-12.875284,-16.930468,5.5628156,21.98541794415752
2008-05-28T00:15:02.574Z,13.9627,-1.19785,49.4832,51.4294,0.70219331,11823495.924,-14.207624,-24.500003,0.48259657,28.325600190900822
2008-05-28T00:15:05.574Z,16.0483,-1.79292,48.6699,51.2789,0.67670805,11813305.904000001,1.3052959,-25.51499,2.5308844,25.67340818693187
2008-05-28T00:15:08.574Z,15.5103,-1.37787,49.756,52.1356,0.98321312,8199041.742666665,-11.495549,-29.899087,7.3974835,32.875915384635945
2008-05-28T00:15:11.575Z,13.7189,-0.525656,49.9247,51.778,0.88112484,8946063.144000001,-19.975408,-18.271709,9.7436537,28.771705927397992
2008-05-28T00:15:14.575Z,14.5412,-0.596075,49.5159,51.6103,0.72793847,11271253.022666667,-5.1448943,-21.55187,3.7891453,22.47911608492613
2008-05-28T00:15:17.575Z,15.3802,-1.74145,49.3306,51.7019,0.85570896,9536574.329333333,-3.7456197,-32.29502,6.6470246,33.18404616333628
2008-05-28T00:15:20.575Z,15.6914,-1.85012,49.2102,51.6844,0.83022555,9871451.558666669,-11.407612,-24.057663,7.1837291,27.577358908102493
2008-05-28T00:15:23.575Z,15.8653,-1.23803,49.8189,52.2988,0.85583294,9250092.106666666,-0.53152078,-20.190705,-1.5615989,20.257978029928804
2008-05-28T00:15:26.575Z,13.1261,-0.54646,50.4573,52.1395,0.83034582,9556022.038666666,4.6273709,-22.895893,2.9132725,23.53978832472527
2008-05-28T00:15:29.575Z,13.5694,-1.42521,49.7029,51.5416,0.90705882,8763180.869333334,6.6539343,-24.037169,1.1195203,24.96625043744834
2008-05-28T00:15:32.576Z,15.154,-1.51724,49.7146,51.9951,0.8049133,9706023.881333333,-0.15084358,-34.78158,6.7912711,35.43871363686501
2008-05-28T00:15:35.576Z,15.5018,-1.80445,49.7591,52.1491,0.98385404,8344291.181333332,2.1852154,-30.926851,7.459951,31.888809134914386
2008-05-28T00:15:38.576Z,14.2128,-2.23001,50.3279,52.3438,0.49835177,14882329.813333336,3.5234884,-34.96603,4.9717784,35.49305291073932
2008-05-28T00:15:41.576Z,13.9802,-1.80767,50.4127,52.3465,0.42171279,17887640.026666667,-11.348212,-21.381569,3.6255411,24.476477621718654
2008-05-28T00:15:44.576Z,14.5144,-1.54945,49.7015,51.8007,1.5719524,4865805.986666666,-32.24087,-16.948982,13.427995,38.82077715493662
2008-05-28T00:15:47.576Z,15.6429,-2.39296,49.5273,51.9941,1.2141975,6520373.185333333,11.155105,-28.093822,4.5894606,30.57388347475115
2008-05-28T00:15:50.576Z,15.3479,-3.3629,49.8819,52.2979,0.98421024,8151885.229333334,12.420321,-33.470708,7.4523495,36.470401435060396
2008-05-28T00:15:53.576Z,13.7739,-2.15057,49.8456,51.7584,0.72862395,10992439.908,-5.4159963,-23.627497,10.640327,26.47278204257255
2008-05-28T00:15:56.577Z,13.526,-0.594392,49.9659,51.7677,0.8053795,9288171.658666667,-9.2676182,-29.259418,9.3244705,32.077219937286735
2008-05-28T00:15:59.577Z,13.533,-1.85203,49.7981,51.6374,1.0611322,7535825.624,-16.266396,-31.688253,9.2391849,36.79814607608939
2008-05-28T00:16:02.577Z,14.8019,-2.94076,49.5584,51.8052,1.4447785,5387640.068000001,7.9958096,-32.17841,4.9655845,33.52670682775438
2008-05-28T00:16:05.577Z,12.8698,-1.80075,50.0832,51.7417,0.93342002,8459469.862666667,13.419971,-33.000542,4.5352678,35.91239407157816
2008-05-28T00:16:08.577Z,12.859,-1.99448,49.713,51.3879,0.95906256,7991154.16,0.087483539,-39.578538,8.8971025,40.566325400294104
2008-05-28T00:16:11.577Z,13.3875,-1.91435,50.3744,52.1582,2.0333597,3809431.8413333334,-8.5814556,-38.146968,4.151358,39.32004986075119
2008-05-28T00:16:14.577Z,11.9978,-2.7366,50.114,51.6028,2.2637152,3400020.049333333,5.422569,-39.536965,2.0077276,39.95756281465109
2008-05-28T00:16:17.577Z,13.2571,-2.8985,50.2196,52.0207,1.8545901,4134744.0200000005,12.332117,-38.116434,-1.9567057,40.10950445685483
2008-05-28T00:16:20.578Z,13.3852,-1.93357,50.4168,52.1992,1.5477354,4904282.065333334,8.8788026,-42.424913,4.0887864,43.536473822441806
2008-05-28T00:16:23.578Z,12.61,-0.969195,50.6853,52.2394,1.5734314,4903036.998666667,-6.0622038,-41.873487,1.6791264,42.343342970519934
2008-05-28T00:16:26.578Z,11.3027,-1.66041,51.0215,52.2848,1.3432703,5668518.137333333,-0.56085473,-29.507404,3.082394,29.673264087703856
2008-05-28T00:16:29.578Z,10.2798,-2.45136,51.3081,52.3852,2.622765,2945663.438666667,25.776911,-31.341842,0.70825568,40.58647344575699
2008-05-28T00:16:32.578Z,11.3152,-1.4475,51.3601,52.6116,9.0459948,864137.1047999999,19.710098,-45.354776,2.6008956,49.52078681828348
2008-05-28T00:16:35.578Z,11.7043,-1.55954,51.3497,52.6898,2.2133578,3552012.7226666664,12.5024,-41.827026,0.60764246,43.65981377793394
2008-05-28T00:16:38.578Z,10.4579,-0.826902,51.7277,52.7808,1.7014757,4351132.044000001,11.569124,-31.320508,-5.8397279,33.89574122882517
2008-05-28T00:16:41.578Z,8.3941,0.902315,51.7437,52.4279,11.653626,687737.7840000001,37.855109,-30.304449,-6.6304616,48.94212835200934
2008-05-28T00:16:44.579Z,10.5485,-0.707967,51.6052,52.677,3.3640856,2315091.189333333,20.917688,-37.240379,0.69557848,42.71860635309658
2008-05-28T00:16:47.579Z,11.0307,-2.00529,51.3894,52.5982,1.7266871,4414123.601333333,13.013422,-30.653215,-4.4938768,33.603030677007204
2008-05-28T00:16:50.579Z,10.9404,-1.10148,51.6773,52.8342,1.828877,4273606.498666666,25.791604,-29.06689,-2.727972,38.95552287414071
2008-05-28T00:16:53.579Z,10.6368,1.02401,51.4302,52.5286,0.93355498,8293106.915999999,7.5473852,-29.265586,-4.3102994,30.528940829943892
2008-05-28T00:16:56.579Z,10.8278,-0.591637,51.2353,52.3703,1.5984372,4856492.269333333,-1.9386487,-35.03837,-6.4398445,35.67796698556536
2008-05-28T00:16:59.579Z,11.0569,-1.04505,51.2143,52.4046,1.9051993,4119554.322666667,7.3092632,-37.551529,-4.4106591,38.50969452567922
2008-05-28T00:17:02.579Z,11.6038,-0.527873,51.1217,52.4248,1.7516337,4359501.869333333,14.928148,-31.758438,-9.3731877,36.32223333674816
2008-05-28T00:17:05.579Z,11.6885,-1.17487,50.8044,52.1449,2.8254236,2728556.0599999996,28.643135,-22.194761,-10.166562,37.635031305622554
2008-05-28T00:17:08.580Z,11.1753,1.37202,50.925,52.1548,8.2966842,904350.9214666669,23.915316,-38.570462,-3.1459631,45.49197689812855
2008-05-28T00:17:11.580Z,11.6277,0.00902271,50.5529,51.8729,6.6598762,1128741.1706666667,21.982614,-38.882726,-7.2081766,45.24444175101357
2008-05-28T00:17:14.580Z,11.3305,-1.07337,50.3791,51.6487,10.161648,737067.8164000001,30.020138,-36.785374,-8.0599399,48.159475257217366
2008-05-28T00:17:17.580Z,12.5266,-1.44745,49.9548,51.5218,12.461496,624151.9896000001,43.730116,-42.870354,-8.0163779,61.76125494267729
2008-05-28T00:17:20.580Z,12.4827,1.00501,50.1327,51.6731,1.9042343,3842171.952,18.488624,-33.727974,-10.241309,39.80313879069757
2008-05-28T00:17:23.580Z,12.0899,0.375772,49.906,51.3509,2.7475218,2768937.864,26.443127,-22.988261,-11.261239,36.803730967897415
2008-05-28T00:17:26.580Z,13.1038,-1.56768,49.7078,51.4299,11.998773,633944.6206666667,35.179861,-34.92665,-7.1976682,50.09291294903015
2008-05-28T00:17:29.580Z,12.9461,-0.252255,49.5597,51.2233,11.486811,667622.4676000001,30.382406,-37.58992,-6.2714558,48.73832001420022
2008-05-28T00:17:32.581Z,12.9723,0.043026,49.3641,51.0401,2.0825525,3727344.0160000003,23.736244,-22.514663,-14.477731,35.776025829310136
2008-05-28T00:17:35.581Z,14.1123,-1.66303,49.0942,51.1093,11.612902,702168.0641333334,39.683128,-26.023392,-10.951718,48.702235125316086
2008-05-28T00:17:38.581Z,13.1989,-0.0790052,49.5409,51.269,4.5094144,1687156.3933333333,37.01778,-22.675844,-9.6160957,44.46323462988601
2008-05-28T00:17:41.581Z,13.1502,-1.07733,49.1422,50.8826,2.5930448,2962652.721333333,34.738882,-20.267061,-9.355259,41.29242733413386
2008-05-28T00:17:44.581Z,14.001,-1.40311,49.0466,51.0251,3.4358545,2300964.2066666665,37.662298,-17.940551,-10.351908,42.98225285004113
2008-05-28T00:17:47.581Z,13.8659,-0.397431,49.3172,51.2309,3.8187586,2031195.9600000002,38.813142,-14.304772,-11.113419,42.8321675350864
2008-05-28T00:17:50.581Z,12.9209,-0.267911,49.3186,50.9838,2.3626059,3327456.752,33.303066,-9.7523894,-13.037178,37.06981675451435
2008-05-28T00:17:53.581Z,13.7214,-0.899027,49.1564,51.0435,2.0048771,4026493.902666667,30.178419,-15.468784,-8.9544971,35.07425366407852
2008-05-28T00:17:56.582Z,14.0718,-0.806403,49.3037,51.2788,9.5384373,852018.9173333333,38.20622,-26.332883,-5.9411631,46.780694658810816
2008-05-28T00:17:59.582Z,13.4309,-0.499745,49.4671,51.2604,2.5663815,3177617.9666666663,36.991264,-21.247832,-4.9828821,42.94942480453516
2008-05-28T00:18:02.582Z,13.3618,-0.365289,49.4787,51.2524,1.0086042,7819577.593333334,34.277473,-6.7366167,-1.7325082,34.976116772613786
2008-05-28T00:18:05.582Z,14.1788,-1.45719,49.2807,51.3005,0.95746626,8030596.132,31.038839,-2.1115386,-1.2411292,31.135325972571792
2008-05-28T00:18:08.582Z,13.7452,-1.19331,49.5542,51.439,0.82974396,9576677.307999998,34.562145,-4.5349243,2.3404292,34.936871844055645
2008-05-28T00:18:11.582Z,13.7446,-1.19788,49.5648,51.4492,0.90633722,8792675.609333333,21.517553,0.88298582,-3.4088679,21.803787089076533
2008-05-28T00:18:14.582Z,13.8424,-0.966105,49.5955,51.5001,0.72762414,10612804.968,19.304169,10.679982,0.10223021,22.06180879521717
2008-05-28T00:18:17.582Z,13.5784,-1.28793,49.5351,51.3786,0.88080964,9288413.402666666,19.471113,20.959615,-0.77559502,28.618722019720636
2008-05-28T00:18:20.583Z,14.2347,-2.06454,49.3571,51.4103,0.75315741,10339642.870666668,19.338218,7.3984678,0.56144074,20.712779072536176
2008-05-28T00:18:23.583Z,14.3758,-1.59305,49.5813,51.6479,0.62550466,12811473.182666667,13.681464,10.75189,-1.9537905,17.5100797563371
2008-05-28T00:18:26.583Z,13.5237,-0.923938,49.8534,51.6634,0.72762917,11121423.981333334,22.320521,8.5323011,-7.6683437,25.096001969912095
2008-05-28T00:18:29.583Z,12.9078,-0.333846,49.8422,51.4875,0.65103771,12506143.473333333,20.425849,-7.9927398,-7.1248628,23.062152258627744
2008-05-28T00:18:32.583Z,13.335,-1.31827,49.6652,51.4411,0.49785326,16209278.559999999,15.942454,-1.7883654,2.4690286,16.231333665896067
2008-05-28T00:18:35.583Z,14.1993,-2.1322,49.5868,51.6238,0.47232311,17125482.906666666,17.709782,-4.2200188,-1.022069,18.234296317671227
2008-05-28T00:18:38.583Z,14.6669,-2.24209,49.6761,51.8446,0.59997901,13444479.807999998,12.158173,-6.5779309,-1.8810292,13.950936042945521
2008-05-28T00:18:41.583Z,14.2581,-1.65197,50.0658,52.0827,0.47232474,17041109.92,15.833767,-14.965101,-6.6328643,22.774049138717174
2008-05-28T00:18:44.584Z,13.7827,-1.25887,50.2694,52.1399,0.42126331,18693982.706666667,11.96425,-0.16600559,1.7617522,12.094403942841337
2008-05-28T00:18:47.584Z,13.5885,-0.998356,50.4871,52.2933,0.47232638,17253630.040000003,3.5883893,-11.903389,-1.9141822,12.579002382878873
2008-05-28T00:18:50.584Z,13.2509,-0.519901,50.8229,52.5245,0.34467117,21695274.68,15.122147,-4.7691744,-5.6174054,16.821997437140855
2008-05-28T00:18:53.584Z,12.55,-0.301779,50.964,52.4874,0.47232801,16719886.200000001,10.692061,-10.586406,-3.4490813,15.436590369591555
2008-05-28T00:18:56.584Z,12.8574,-0.801298,50.7625,52.3716,0.49786008,15771300.453333333,13.479062,-7.3113411,-0.66839421,15.348862234718077
2008-05-28T00:18:59.584Z,13.8916,-1.18091,50.515,52.4035,0.42126693,18004861.893333334,10.626479,-16.962072,-5.2540868,20.693945263592422
2008-05-28T00:19:02.584Z,14.6874,-1.8558,50.4377,52.5654,0.39573631,19478588.919999998,1.2364933,-20.209746,-11.224773,23.15077272937104
2008-05-28T00:19:05.584Z,14.6505,-1.23291,50.9989,53.0758,0.42126838,18619494.08,-9.6517663,2.2489504,-0.67466418,9.933254369402352
2008-05-28T00:19:08.585Z,13.338,-1.00115,51.3151,53.0296,0.54892645,14537135.853333335,-4.3263534,-5.5511279,-0.14525164,7.0394213357898
2008-05-28T00:19:11.585Z,12.5068,-0.396491,51.6219,53.1168,0.65105339,11787183.864,3.9277053,-16.833567,-0.458104,17.291781462358152
2008-05-28T00:19:14.585Z,13.0053,-0.830475,51.411,53.037,1.0084963,7979857.074666667,8.9025583,-27.809731,-0.2342837,29.200883059067674
2008-05-28T00:19:17.585Z,13.021,-0.943289,51.5412,53.1689,0.95743476,8379845.181333333,8.9921845,-35.454126,-1.8204111,36.62196511765746
2008-05-28T00:19:20.585Z,12.3673,-0.756729,51.9372,53.3947,0.65105673,11333860.465333331,3.4754282,-30.484082,1.8437805,30.736905880199775
2008-05-28T00:19:23.585Z,10.4934,0.456207,52.5146,53.5547,0.62552621,12261261.634666666,-2.9733894,-18.735866,1.1574092,19.00561273282798
2008-05-28T00:19:26.585Z,9.2159,0.402098,52.4566,53.2615,0.8808445,9096785.385333333,-4.5628056,-28.341008,0.019963523,28.705963281898516
2008-05-28T00:19:29.585Z,10.6972,-0.728771,51.9529,53.0478,0.90637784,8554510.634666666,-1.3625326,-30.2256,4.1186107,30.535329448758485
2008-05-28T00:19:32.586Z,11.6168,-1.49776,51.9817,53.285,0.77872029,9993830.785333334,3.4539721,-27.535466,1.2277905,27.778395933110044
2008-05-28T00:19:35.586Z,12.4343,-1.92209,51.7933,53.2996,0.98297655,7642147.744,2.8563943,-31.396651,-0.7766303,31.53588173867589
2008-05-28T00:19:38.586Z,12.6747,-1.5128,52.1517,53.6911,1.5957438,4946034.2546666665,8.5153603,-34.801173,-6.86729,36.48003118363312
2008-05-28T00:19:41.586Z,10.6323,-0.413502,52.7416,53.8042,2.3361731,3287600.776,16.358403,-33.480833,-7.3603935,37.98340321191797
2008-05-28T00:19:44.586Z,8.97375,0.122763,52.9811,53.7359,1.9787292,3795351.722666667,14.886822,-36.175732,-4.5559673,39.38347233338089
2008-05-28T00:19:47.586Z,8.45352,-1.06451,52.9838,53.6645,1.8512228,4020986.4160000007,13.485161,-35.335993,-4.8821974,38.13551913825924
2008-05-28T00:19:50.586Z,9.70585,-2.66446,52.8972,53.8463,1.1108258,6614222.173333334,-2.77205,-36.347462,-5.68338,36.89340135130325
2008-05-28T00:19:53.586Z,11.3795,-1.94528,53.1179,54.358,1.6216848,4629338.904,-26.201153,-23.67413,-0.31302794,35.31377686226057
2008-05-28T00:19:56.587Z,8.69647,-0.18202,54.0155,54.7114,1.6218193,4756840.304,-17.993509,-20.673513,0.58102337,27.41346556075565
