
2008-05-28T00:33:53.588Z,20.5757,9.97577,8501.0830,-327.577,-22.8792,-24.3276
2008-05-28T00:35:37.533Z,17.8272,9.10569,14615.550,-329.432,-25.0038,-23.1967
2008-05-28T00:37:13.802Z,19.2732,9.53769,16109.066,-329.426,-25.1046,-26.7672
2008-05-28T00:38:51.633Z,19.4157,9.78201,16109.066,-333.854,-25.4736,-25.8161
2008-05-28T00:40:29.498Z,20.6699,10.5611,16144.001,-332.207,-24.4899,-23.8372
2008-05-28T00:42:07.331Z,21.7791,10.6053,16144.293,-327.972,-17.6654,-17.4616
2008-05-28T00:43:45.161Z,20.5547,11.1856,16144.001,-330.268,-19.6464,-18.6713
2008-05-28T00:45:22.993Z,20.1711,11.2504,16144.167,-329.651,-20.7955,-19.2130
2008-05-28T00:47:00.825Z,20.1914,11.2232,16144.167,-330.113,-19.1502,-18.8789
2008-05-28T00:48:38.621Z,19.9827,10.0940,16109.066,-328.812,-28.7326,-19.7232
2008-05-28T00:50:11.866Z,21.6754,11.9570,8465.9834,-330.022,-33.1261,-16.9818
2008-05-28T00:51:57.341Z,19.9612,11.7591,16109.068,-329.345,-29.6060,-20.0113
2008-05-28T00:53:32.115Z,21.0525,12.3956,16109.066,-326.386,-27.5167,-22.1601
2008-05-28T00:55:09.947Z,19.6816,10.3028,16109.066,-330.363,-28.9640,-17.3036
2008-05-28T00:56:47.777Z,20.1710,10.8944,16108.900,-329.411,-27.8356,-17.7489
2008-05-28T00:58:25.609Z,20.7719,10.7417,16109.192,-330.320,-28.0531,-16.0999
2008-05-28T01:00:03.440Z,21.5462,10.9164,16108.900,-332.052,-30.1245,-19.4111
2008-05-28T01:01:41.272Z,20.5387,10.6927,16109.066,-333.722,-29.6711,-20.4008
2008-05-28T01:03:19.103Z,20.0991,10.8580,16109.066,-332.749,-29.0798,-21.6512
2008-05-28T01:04:56.935Z,20.2145,11.4516,16109.066,-333.721,-30.8684,-19.3434
2008-05-28T01:06:31.708Z,21.7405,11.6372,6937.3667,-334.075,-31.2383,-16.1773
2008-05-28T01:08:15.654Z,20.3729,11.4281,16109.068,-333.483,-30.0542,-19.8770
2008-05-28T01:09:50.428Z,20.1112,11.6695,16109.066,-332.810,-28.6930,-21.5276
2008-05-28T01:11:28.259Z,24.2838,13.8687,16109.066,-332.405,-27.2130,-26.0014
2008-05-28T01:13:06.090Z,19.8667,10.4728,16108.900,-329.577,-31.5292,-17.2555
2008-05-28T01:14:43.922Z,20.6182,10.8113,16109.066,-330.544,-30.8485,-16.6018
2008-05-28T01:16:21.753Z,19.9777,10.2660,16109.028,-333.114,-31.6909,-19.3308
