Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-27T22:56:47.375Z,18.1945,-2.53174,54.893,57.8852,0.49784572,18196923.093333334,6.2634785,-1.2181778,-3.2088917,7.142275968814421
2008-05-27T22:56:50.375Z,18.0333,-2.22224,54.9294,57.8565,0.49784566,18611415.84,-5.1369651,0.66662966,-6.760124,8.516576896710658
2008-05-27T22:56:53.375Z,17.957,-2.51175,54.9176,57.8334,0.49784566,17424825.159999996,3.8825397,-2.1408751,-4.2215791,6.122025058216677
2008-05-27T22:56:56.375Z,17.9117,-2.415,54.913,57.8109,0.49784566,18256352.98666667,9.0434776,4.8017575,-1.5079311,10.349648225560866
2008-05-27T22:56:59.375Z,17.9552,-2.52813,54.9491,57.8635,0.49784566,17506248.653333336,3.9369001,-0.044521575,-3.5317431,5.289080628277291
2008-05-27T22:57:02.375Z,17.8876,-2.73263,54.7802,57.6915,0.49784566,17782788.4,1.5641747,3.9836323,-8.5690525,9.578341690578783
2008-05-27T22:57:05.375Z,17.7269,-2.41746,54.8061,57.6524,0.49784566,17097853.64,10.171301,-0.31022439,-5.3810886,11.511199664926407
2008-05-27T22:57:08.375Z,17.6535,-2.67863,54.742,57.5804,0.49784566,17128703.453333337,0.034025689,8.7981331,1.1884843,8.878107834678175
2008-05-27T22:57:11.376Z,17.5607,-2.50811,54.7747,57.5755,0.52337621,17206302.426666666,-1.533444,-0.71313983,-5.6942636,5.940088960996577
2008-05-27T22:57:14.376Z,17.32,-2.1673,55.0136,57.7163,0.52337621,17113161.38666667,-0.94247978,3.1549089,-1.9538766,3.828753331181786
2008-05-27T22:57:17.376Z,17.0531,-2.51686,54.9995,57.6376,0.52337621,17854079.68,-4.5890304,4.5880221,-3.0053974,7.151332766284851
2008-05-27T22:57:20.376Z,17.0374,-2.40032,54.8716,57.5059,0.54890676,16840279.893333334,-2.8369664,-1.9201579,-5.4396974,6.428506243228525
2008-05-27T22:57:23.376Z,16.9713,-2.23835,54.8333,57.4433,0.44678457,19558321.52,-6.789867,4.4114443,-2.9279428,8.61022553303706
2008-05-27T22:57:26.376Z,16.9672,-2.27771,54.9066,57.5136,0.54890669,16212193.639999999,-0.74807601,-5.8569781,-5.2744852,7.917323051741426
2008-05-27T22:57:29.376Z,16.9893,-2.33128,54.9194,57.5345,0.47231506,18733947.8,7.6286656,-3.0807256,-8.3541116,11.725126425091258
2008-05-27T22:57:32.376Z,16.9197,-2.20332,54.944,57.5323,0.47231506,19393933.666666664,2.565255,0.44209834,-10.46339,10.782324167328477
2008-05-27T22:57:35.377Z,16.897,-2.15479,54.9417,57.5217,0.4978456,17921945.479999997,-6.5332182,-1.6726159,-5.440308,8.664729374458735
2008-05-27T22:57:38.377Z,17.1589,-2.20507,54.888,57.5499,0.4978456,17533503.240000002,1.6521807,3.2086405,-12.862109,13.358851853792443
2008-05-27T22:57:41.377Z,17.2579,-1.96316,54.9021,57.5841,0.4978456,18726226.066666666,-2.5279331,-6.1832433,-3.7529743,7.6620989005318245
2008-05-27T22:57:44.377Z,17.1612,-2.18177,54.8462,57.5098,0.4978456,18339665.346666668,-6.2360843,-6.3738728,-4.3774366,9.933627386524316
2008-05-27T22:57:47.377Z,17.2111,-2.23256,54.767,57.4511,0.44678451,19503912.88,4.0915,-5.8210037,-3.5055348,7.931786088859478
2008-05-27T22:57:50.377Z,17.167,-2.12447,54.7415,57.4095,0.4978456,17479613.506666668,3.3711606,4.4979522,2.3836675,6.10558502807335
2008-05-27T22:57:53.377Z,17.2607,-1.93356,54.8498,57.5341,0.4978456,17538659.44,4.7409391,-3.371872,-6.2187298,8.515786790408791
2008-05-27T22:57:56.377Z,17.4017,-2.17155,54.7693,57.5084,0.52337615,16680534.746666664,-4.0554286,6.3495558,-2.5598501,7.957147260261156
2008-05-27T22:57:59.378Z,17.3326,-2.03792,54.7834,57.496,0.54890662,15933365.21333333,-0.62519574,1.4553483,-2.1460363,2.6672795482559994
2008-05-27T22:58:02.378Z,17.4968,-2.31847,54.6948,57.472,0.54890662,16057073.799999999,7.4879567,7.5479332,-4.7229982,11.633894581348946
2008-05-27T22:58:05.378Z,17.1449,-2.06901,54.7288,57.3888,0.472315,18462397.213333335,2.2762748,-0.5180632,-9.713282,9.989878060108305
2008-05-27T22:58:08.378Z,17.1105,-1.78431,55.0979,57.7212,0.472315,19000972.453333333,2.1145555,8.6680151,1.0826862,8.987660437737881
2008-05-27T22:58:11.378Z,17.1218,-2.29502,55.1477,57.7901,0.52337608,17109594.773333333,10.753145,6.9544818,-0.42001535,12.812937110272253
2008-05-27T22:58:14.378Z,17.2654,-2.1552,55.1768,57.8552,0.44678446,20366406.133333333,0.59879128,0.18730498,-1.370191,1.507002829797555
2008-05-27T22:58:17.378Z,17.3786,-2.39597,55.1883,57.9095,0.472315,19482740.946666665,-6.989005,0.46096918,-2.1181049,7.317448451635234
2008-05-27T22:58:20.379Z,17.5029,-2.87857,54.8389,57.6363,0.472315,18594946.546666663,4.3430492,6.1247839,-3.0970389,8.12198892657661
2008-05-27T22:58:23.379Z,17.3184,-2.5265,54.8834,57.6064,0.42125392,20593998.52,-7.0350439,3.3448123,-3.1475833,8.401600599147605
2008-05-27T22:58:26.379Z,17.1295,-2.56924,54.8497,57.5197,0.472315,17858640.026666667,-2.2510757,-4.4239163,-8.8419189,10.139916521880906
